fmun_cod;fmun;ano;mes;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;estupro;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos
3304300;Rio Bonito;2018;3;Interior;0;0;0;0;1;18;0;2;20;8;1;4;0;0;0;0;0;0;2;6;1;0;1;0;12
3304409;Rio Claro;2018;3;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;1;0;3
3304508;Rio das Flores;2018;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3304524;Rio das Ostras;2018;3;Interior;2;0;1;1;4;44;17;1;62;10;0;4;1;0;0;0;0;0;11;16;12;3;13;9;82
3304557;Rio de Janeiro;2018;3;Capital;142;4;6;41;124;4010;1195;806;6011;2543;399;339;43;0;5;5;35;7;1765;544;1052;599;778;71;3615
3304607;Santa Maria Madalena;2018;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
3304706;Santo Antônio de Pádua;2018;3;Interior;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;3;4;21
3304755;São Francisco de Itabapoana;2018;3;Interior;2;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11
3304805;São Fidélis;2018;3;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;12
3304904;São Gonçalo;2018;3;Grande Niterói;26;1;3;12;15;616;151;81;848;632;225;53;16;0;0;1;3;0;197;94;62;9;21;2;189
3305000;São João da Barra;2018;3;Interior;1;0;0;0;5;4;1;0;5;0;1;2;0;0;0;0;0;0;0;3;5;0;3;0;20
3305109;São João de Meriti;2018;3;Baixada Fluminense;22;0;0;8;8;270;82;58;410;329;35;8;1;0;0;0;2;0;108;27;19;3;20;0;66
3305133;São José de Ubá;2018;3;Interior;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2018;3;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2
3305208;São Pedro da Aldeia;2018;3;Interior;10;0;0;0;4;8;8;1;17;4;1;2;1;0;0;0;0;0;6;6;3;0;1;1;31
3305307;São Sebastião do Alto;2018;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3305406;Sapucaia;2018;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;7
3305505;Saquarema;2018;3;Interior;7;0;0;0;4;8;2;2;12;3;1;2;0;0;0;0;0;0;0;7;5;0;5;1;33
3305554;Seropédica;2018;3;Baixada Fluminense;6;0;0;0;6;22;6;0;28;7;0;8;0;0;0;0;0;0;5;10;3;2;6;1;12
3305604;Silva Jardim;2018;3;Interior;0;0;1;0;1;1;2;0;3;1;1;0;1;0;0;0;0;0;4;0;0;0;1;0;6
3305703;Sumidouro;2018;3;Interior;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1
3305752;Tanguá;2018;3;Interior;0;0;0;0;4;4;2;1;7;8;2;2;0;0;0;0;0;0;0;1;0;0;1;0;4
3305802;Teresópolis;2018;3;Interior;1;0;0;0;6;3;3;0;6;0;1;1;0;0;0;0;0;0;6;8;8;1;11;0;80
3305901;Trajano de Moraes;2018;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3306008;Três Rios;2018;3;Interior;0;0;0;0;3;7;1;0;8;1;1;1;0;0;0;0;0;0;0;4;2;0;4;3;40
3306107;Valença;2018;3;Interior;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;5;0;15
3306156;Varre-Sai;2018;3;Interior;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3306206;Vassouras;2018;3;Interior;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;2;0;10
3306305;Volta Redonda;2018;3;Interior;7;0;0;1;5;20;4;0;24;1;0;1;1;0;0;0;0;0;7;7;9;1;12;0;85
3300100;Angra dos Reis;2018;4;Interior;17;0;1;5;4;17;6;4;27;22;0;4;3;0;0;0;0;0;7;11;4;0;5;0;44
3300159;Aperibé;2018;4;Interior;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;4
3300209;Araruama;2018;4;Interior;6;0;0;0;1;17;7;0;24;9;1;2;2;0;0;0;0;0;3;11;6;4;14;1;70
3300225;Areal;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
3300233;Armação dos Búzios;2018;4;Interior;1;0;0;0;1;8;2;0;10;3;1;0;0;0;0;0;0;0;5;4;3;0;4;1;56
3300258;Arraial do Cabo;2018;4;Interior;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;27
3300308;Barra do Piraí;2018;4;Interior;2;0;0;0;6;4;1;0;5;1;0;0;0;0;0;0;0;0;2;4;0;1;5;2;26
3300407;Barra Mansa;2018;4;Interior;4;0;0;0;2;8;1;3;12;6;2;8;1;0;0;0;1;0;3;5;6;1;8;0;38
3300456;Belford Roxo;2018;4;Baixada Fluminense;17;0;1;9;7;226;50;18;294;256;86;1;1;0;0;0;1;0;69;28;9;5;2;0;52
3300506;Bom Jardim;2018;4;Interior;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3300605;Bom Jesus do Itabapoana;2018;4;Interior;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;1;4;13
3300704;Cabo Frio;2018;4;Interior;10;0;0;3;1;37;10;1;48;8;3;3;0;0;0;0;0;0;7;12;13;1;11;0;77
3300803;Cachoeiras de Macacu;2018;4;Interior;4;0;0;0;0;5;0;2;7;4;2;1;4;0;0;0;0;0;2;3;2;2;3;1;12
3300902;Cambuci;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4
3300936;Carapebus;2018;4;Interior;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3301009;Campos dos Goytacazes;2018;4;Interior;27;0;0;0;12;101;30;1;132;20;1;7;3;0;0;0;0;0;20;19;23;20;22;11;187
3301108;Cantagalo;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;6
3301157;Cardoso Moreira;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301207;Carmo;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;5
3301306;Casimiro de Abreu;2018;4;Interior;1;0;0;0;0;5;1;0;6;3;4;0;0;0;0;0;0;0;0;0;1;0;1;2;8
3301405;Conceição de Macabu;2018;4;Interior;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5
3301504;Cordeiro;2018;4;Interior;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6
3301603;Duas Barras;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3
3301702;Duque de Caxias;2018;4;Baixada Fluminense;35;0;0;6;20;582;170;135;887;308;73;31;5;0;0;1;5;0;99;76;79;9;33;4;247
3301801;Engenheiro Paulo de Frontin;2018;4;Interior;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
3301850;Guapimirim;2018;4;Baixada Fluminense;2;0;0;0;5;12;4;0;16;12;0;0;0;0;0;0;0;0;1;2;1;0;3;0;21
3301876;Iguaba Grande;2018;4;Interior;1;0;0;0;0;2;2;0;4;2;1;1;0;0;1;0;0;0;0;4;1;0;4;0;10
3301900;Itaboraí;2018;4;Interior;12;0;0;2;4;138;32;34;204;165;49;13;7;0;0;1;1;0;50;20;9;3;3;0;49
3302007;Itaguaí;2018;4;Baixada Fluminense;5;0;0;5;1;21;12;9;42;30;0;1;0;0;0;0;0;0;11;13;4;0;3;0;22
3302056;Italva;2018;4;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4
3302106;Itaocara;2018;4;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;2;1;12
3302205;Itaperuna;2018;4;Interior;1;0;0;0;2;4;0;0;4;0;0;0;0;0;0;0;0;0;2;7;2;0;8;0;30
3302254;Itatiaia;2018;4;Interior;0;0;0;0;1;2;1;1;4;0;0;2;1;0;0;0;0;0;2;0;0;0;2;0;13
3302270;Japeri;2018;4;Baixada Fluminense;5;0;0;1;5;26;4;2;32;6;0;0;0;0;0;0;0;0;4;4;1;0;2;0;12
3302304;Laje do Muriaé;2018;4;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302403;Macaé;2018;4;Interior;9;0;0;1;1;86;17;4;107;22;1;15;3;0;0;0;0;0;10;13;20;4;16;2;75
3302452;Macuco;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2018;4;Baixada Fluminense;11;0;1;0;16;82;23;5;110;31;9;6;1;0;0;0;0;0;20;5;13;2;1;4;56
3302601;Mangaratiba;2018;4;Interior;0;0;0;0;4;8;2;2;12;9;0;3;0;0;0;0;0;0;2;7;2;0;4;0;14
3302700;Maricá;2018;4;Grande Niterói;5;0;0;0;4;50;8;7;65;11;1;7;3;0;0;0;1;0;5;4;14;1;6;7;67
3302809;Mendes;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5
3302858;Mesquita;2018;4;Baixada Fluminense;1;0;0;2;5;141;20;26;187;92;2;4;0;0;0;0;0;0;22;17;26;3;7;0;40
3302908;Miguel Pereira;2018;4;Interior;0;0;0;0;1;2;0;0;2;2;0;0;0;0;0;0;0;0;1;2;1;1;1;0;12
3303005;Miracema;2018;4;Interior;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;3
3303104;Natividade;2018;4;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4
3303203;Nilópolis;2018;4;Baixada Fluminense;1;0;0;0;5;136;45;8;189;84;2;6;1;0;0;0;3;0;28;10;13;5;13;1;48
3303302;Niterói;2018;4;Grande Niterói;11;0;0;2;11;351;80;45;476;225;26;74;6;0;0;0;2;0;96;80;88;23;53;25;306
3303401;Nova Friburgo;2018;4;Interior;3;0;0;0;8;9;4;0;13;1;1;1;0;0;0;0;0;0;4;13;21;7;7;1;87
3303500;Nova Iguaçu;2018;4;Baixada Fluminense;48;0;1;6;14;414;86;81;581;287;17;18;2;0;0;0;5;0;89;73;53;16;30;1;162
3303609;Paracambi;2018;4;Baixada Fluminense;1;0;0;1;0;10;3;0;13;8;4;0;0;0;0;0;0;0;6;0;0;2;2;1;11
3303708;Paraíba do Sul;2018;4;Interior;1;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;1;1;0;3;1;15
3303807;Paraty;2018;4;Interior;3;0;0;0;5;2;3;0;5;1;1;0;2;0;0;0;0;0;1;3;0;1;4;0;13
3303856;Paty do Alferes;2018;4;Interior;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;3
3303906;Petrópolis;2018;4;Interior;5;0;0;0;17;13;1;0;14;1;4;4;4;0;0;0;0;0;7;20;23;2;23;2;89
3303955;Pinheiral;2018;4;Interior;0;0;0;0;2;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;10
3304003;Piraí;2018;4;Interior;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;6
3304102;Porciúncula;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;20
3304110;Porto Real;2018;4;Interior;1;0;0;0;0;1;0;0;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;8
3304128;Quatis;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3304144;Queimados;2018;4;Baixada Fluminense;8;0;0;2;3;45;21;4;70;20;9;4;1;0;0;0;0;0;11;10;7;1;7;0;25
3304151;Quissamã;2018;4;Interior;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;9
3304201;Resende;2018;4;Interior;8;0;0;0;3;24;4;0;28;0;0;4;0;0;0;0;0;1;3;3;5;2;11;3;47
3304300;Rio Bonito;2018;4;Interior;0;0;0;0;1;8;2;2;12;8;0;4;0;0;0;0;0;0;0;4;1;1;4;0;5
3304409;Rio Claro;2018;4;Interior;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3
3304508;Rio das Flores;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
3304524;Rio das Ostras;2018;4;Interior;6;0;0;0;1;38;29;2;69;21;0;6;3;0;0;1;0;0;8;7;6;1;12;6;67
3304557;Rio de Janeiro;2018;4;Capital;136;2;6;40;161;3792;1158;799;5749;2107;348;352;36;1;4;2;43;11;1641;635;1020;609;684;57;3371
3304607;Santa Maria Madalena;2018;4;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
3304706;Santo Antônio de Pádua;2018;4;Interior;0;0;0;0;1;1;0;0;1;1;1;4;0;0;0;0;0;0;0;1;1;0;1;2;7
3304755;São Francisco de Itabapoana;2018;4;Interior;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;12
3304805;São Fidélis;2018;4;Interior;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;6;1;0;7;2;10
3304904;São Gonçalo;2018;4;Grande Niterói;39;0;2;8;27;782;130;101;1013;550;192;55;8;0;0;3;2;0;234;89;60;11;33;2;238
3305000;São João da Barra;2018;4;Interior;0;0;0;0;1;2;0;0;2;1;0;1;0;0;0;0;0;0;1;5;1;0;1;0;30
3305109;São João de Meriti;2018;4;Baixada Fluminense;9;0;0;5;12;242;99;50;391;280;38;7;3;0;0;0;3;0;111;34;15;3;7;0;74
3305133;São José de Ubá;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
3305158;São José do Vale do Rio Preto;2018;4;Interior;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;8
3305208;São Pedro da Aldeia;2018;4;Interior;1;0;0;0;6;26;4;0;30;5;0;3;1;0;0;0;0;0;3;3;2;0;7;0;31
3305307;São Sebastião do Alto;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
3305406;Sapucaia;2018;4;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
3305505;Saquarema;2018;4;Interior;1;0;0;0;5;12;1;0;13;4;1;2;0;0;0;0;0;0;3;5;3;2;6;0;37
3305554;Seropédica;2018;4;Baixada Fluminense;3;0;0;0;2;39;5;1;45;6;3;0;2;0;0;0;0;0;10;22;1;1;3;0;21
3305604;Silva Jardim;2018;4;Interior;1;0;0;0;0;5;0;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3
3305703;Sumidouro;2018;4;Interior;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
3305752;Tanguá;2018;4;Interior;2;0;0;0;2;13;3;0;16;9;4;1;0;0;0;0;0;0;4;0;0;0;2;0;3
3305802;Teresópolis;2018;4;Interior;0;0;0;0;12;6;1;2;9;0;0;0;0;0;0;0;0;0;4;10;14;1;7;1;94
3305901;Trajano de Moraes;2018;4;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4
3306008;Três Rios;2018;4;Interior;2;0;0;0;3;3;3;0;6;0;1;2;0;0;0;0;0;0;0;2;0;0;8;0;73
3306107;Valença;2018;4;Interior;1;0;0;0;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;23
3306156;Varre-Sai;2018;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;7
3306206;Vassouras;2018;4;Interior;1;0;0;0;1;1;3;0;4;1;1;0;0;0;0;0;0;0;1;0;0;1;4;0;10
3306305;Volta Redonda;2018;4;Interior;2;0;2;3;5;23;9;1;33;3;0;2;0;0;0;0;0;1;4;13;5;2;9;0;60
3300100;Angra dos Reis;2018;5;Interior;5;0;0;3;9;25;13;1;39;14;3;4;1;0;0;0;0;0;10;6;4;2;4;0;65
3300159;Aperibé;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;3
3300209;Araruama;2018;5;Interior;8;0;1;0;4;18;5;0;23;9;3;3;1;0;0;0;0;0;9;13;5;2;6;2;67
3300225;Areal;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3300233;Armação dos Búzios;2018;5;Interior;1;0;0;0;1;5;2;0;7;0;0;0;2;0;0;0;0;0;3;1;1;0;4;0;22
3300258;Arraial do Cabo;2018;5;Interior;3;0;0;0;1;2;0;0;2;0;0;1;0;0;0;0;0;0;1;1;2;0;5;0;10
3300308;Barra do Piraí;2018;5;Interior;1;0;0;0;2;2;2;0;4;1;1;1;1;0;0;0;0;0;6;2;0;0;10;1;15
3300407;Barra Mansa;2018;5;Interior;2;0;0;0;2;5;3;1;9;1;1;1;0;0;0;0;0;0;5;4;11;0;9;1;71
3300456;Belford Roxo;2018;5;Baixada Fluminense;8;0;1;8;8;234;60;14;308;217;55;10;4;0;0;0;1;0;82;23;9;7;7;0;48
3300506;Bom Jardim;2018;5;Interior;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3
3300605;Bom Jesus do Itabapoana;2018;5;Interior;0;0;0;0;2;3;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;1;3;6;9
3300704;Cabo Frio;2018;5;Interior;8;0;0;2;11;34;12;1;47;3;3;3;0;0;0;0;1;0;9;9;12;1;7;1;69
3300803;Cachoeiras de Macacu;2018;5;Interior;2;0;0;0;3;8;1;1;10;1;0;0;0;0;0;0;0;0;1;1;1;0;2;1;18
3300902;Cambuci;2018;5;Interior;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3300936;Carapebus;2018;5;Interior;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3300951;Comendador Levy Gasparian;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3
3301009;Campos dos Goytacazes;2018;5;Interior;19;0;1;1;11;95;21;3;119;17;2;9;4;0;0;0;0;0;29;27;47;26;25;4;158
3301108;Cantagalo;2018;5;Interior;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;5
3301157;Cardoso Moreira;2018;5;Interior;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
3301207;Carmo;2018;5;Interior;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7
3301306;Casimiro de Abreu;2018;5;Interior;3;0;0;2;5;7;3;0;10;3;1;1;0;0;0;0;0;0;0;1;0;0;2;2;7
3301405;Conceição de Macabu;2018;5;Interior;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;4
3301504;Cordeiro;2018;5;Interior;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4
3301603;Duas Barras;2018;5;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3301702;Duque de Caxias;2018;5;Baixada Fluminense;26;0;0;9;34;710;215;185;1110;325;59;31;4;0;0;0;4;1;117;81;86;23;31;2;215
3301801;Engenheiro Paulo de Frontin;2018;5;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301850;Guapimirim;2018;5;Baixada Fluminense;4;0;0;0;4;8;5;1;14;13;0;1;0;0;0;0;0;0;2;1;0;0;3;1;19
3301876;Iguaba Grande;2018;5;Interior;2;0;0;0;2;5;0;0;5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;9
3301900;Itaboraí;2018;5;Interior;13;0;0;4;10;89;24;31;144;132;33;14;5;0;0;1;1;0;48;17;7;1;2;0;53
3302007;Itaguaí;2018;5;Baixada Fluminense;11;0;0;2;5;36;8;5;49;31;2;9;1;0;0;0;0;0;9;8;5;3;3;0;44
3302056;Italva;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4
3302106;Itaocara;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;1;14
3302205;Itaperuna;2018;5;Interior;1;0;0;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;1;4;4;1;13;3;15
3302254;Itatiaia;2018;5;Interior;2;0;0;0;3;3;0;0;3;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0;7
3302270;Japeri;2018;5;Baixada Fluminense;0;0;0;5;6;17;1;1;19;7;3;0;0;0;0;0;0;0;9;8;1;1;1;0;21
3302304;Laje do Muriaé;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3302403;Macaé;2018;5;Interior;12;0;1;0;7;61;19;0;80;25;4;10;1;0;0;0;0;0;10;9;12;7;16;3;92
3302452;Macuco;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2018;5;Baixada Fluminense;19;0;0;1;13;80;27;9;116;17;3;16;1;0;0;0;1;0;20;17;8;1;9;5;70
3302601;Mangaratiba;2018;5;Interior;2;0;0;1;1;5;1;0;6;1;0;0;1;0;0;0;0;0;5;5;1;2;2;0;25
3302700;Maricá;2018;5;Grande Niterói;3;0;0;0;3;48;8;8;64;15;0;11;5;0;0;0;0;0;12;16;14;0;6;1;91
3302809;Mendes;2018;5;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3302858;Mesquita;2018;5;Baixada Fluminense;2;0;0;4;4;135;22;20;177;77;6;3;1;0;0;0;0;0;19;12;22;1;7;0;43
3302908;Miguel Pereira;2018;5;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;3;0;11
3303005;Miracema;2018;5;Interior;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10
3303104;Natividade;2018;5;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;5
3303203;Nilópolis;2018;5;Baixada Fluminense;3;0;0;0;5;143;39;17;199;81;5;7;2;0;0;0;2;0;78;19;7;3;7;1;44
3303302;Niterói;2018;5;Grande Niterói;6;1;1;3;4;356;84;34;474;169;18;48;6;0;1;0;3;0;90;51;79;9;54;20;270
3303401;Nova Friburgo;2018;5;Interior;1;0;0;0;1;5;1;0;6;1;0;2;0;0;0;0;0;0;0;8;17;2;13;1;48
3303500;Nova Iguaçu;2018;5;Baixada Fluminense;29;0;1;12;30;421;106;92;619;307;17;35;4;0;0;0;4;0;101;81;45;15;31;6;194
3303609;Paracambi;2018;5;Baixada Fluminense;0;0;0;0;1;4;1;2;7;3;2;1;0;0;0;0;0;0;2;6;1;0;5;0;8
3303708;Paraíba do Sul;2018;5;Interior;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;10
3303807;Paraty;2018;5;Interior;2;0;0;0;0;3;2;0;5;1;0;2;0;0;0;0;0;0;2;1;0;1;6;1;25
3303856;Paty do Alferes;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;5
3303906;Petrópolis;2018;5;Interior;4;0;0;0;10;17;1;1;19;0;1;1;2;0;0;0;0;1;10;14;25;7;23;0;133
3303955;Pinheiral;2018;5;Interior;0;0;0;0;0;5;1;0;6;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0;5
3304003;Piraí;2018;5;Interior;2;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;9
3304102;Porciúncula;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;20
3304110;Porto Real;2018;5;Interior;1;0;0;0;2;2;0;0;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;9
3304128;Quatis;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2018;5;Baixada Fluminense;7;0;0;1;3;43;17;9;69;14;0;3;1;0;0;0;0;0;6;14;8;0;8;2;32
3304151;Quissamã;2018;5;Interior;2;0;0;0;2;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;9
3304201;Resende;2018;5;Interior;6;0;0;0;1;14;3;0;17;2;0;3;0;0;0;0;0;0;6;8;9;1;9;4;41
3304300;Rio Bonito;2018;5;Interior;1;0;0;0;1;9;6;0;15;8;1;3;0;0;0;0;0;0;8;4;1;0;3;1;15
3304409;Rio Claro;2018;5;Interior;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3304508;Rio das Flores;2018;5;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3304524;Rio das Ostras;2018;5;Interior;7;0;0;0;6;84;28;3;115;20;0;8;4;0;0;0;0;0;13;10;9;1;2;6;68
3304557;Rio de Janeiro;2018;5;Capital;115;0;5;59;137;3921;1254;907;6082;1929;342;300;35;2;5;3;71;12;1738;673;979;637;726;83;3689
3304607;Santa Maria Madalena;2018;5;Interior;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
3304706;Santo Antônio de Pádua;2018;5;Interior;2;0;0;0;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;3;1;3;1;9
